sentences1,sentences2,Label
"Mulheres grávidas que receberam a vacina ou que engravidaram em menos de 
quatro semanas após a administração devem ser orientadas quanto ao risco e acompanhadas 
no pré natal.","Mulheres grávidas que receberam a vacina ou que engravidaram em mais de 
quatro semanas após a administração. ",0.4
"Entretanto, não existe indicação formal para interrupção da gestação, pois os 
vírus utilizados na imunização são teoricamente menos agressivos que as cepas selvagens, 
sendo menor o risco de dano ao feto.",Existe indicação formal para interrupção da gestação  sendo maior o risco de dano ao feto.,0.4
"Apesar de ser pouco estudada, o uso de imunoglobulina 
antivaricela (VZIG) é indicada a todas as gestantes suscetíveis e que tenham sido expostas.",O uso de imunoglobulina  antivaricela (VZIG) é contraindicada a todas as gestantes suscetíveis e que tenham sido expostas.,0.4
A vacina deve ser postergada até cinco meses após a aplicação da VZIG.,Até a cinco meses após a aplicação da VZIG a vacina deve ser feita.,0.4
"Antraz: Não existem estudos que evidenciem o benefício dessa vacina, devendo ser indicada 
pelo médico apenas se o risco de contrair a doença for alto.","Existem estudos que evidenciem o benefício dessa vacina, e deve  ser indicada pelo médico apenas se o risco de contrair a doença for baixo.",0.4
"BCG: É contraindicada durante a gestação, apesar de não existirem estudos que demonstrem 
risco fetal.21 Após a vacinação, recomenda se que a mulher não engravide até trinta dias 
após ter sido imunizada.","BCG: indicada durante a gestação, já que existem estudos que demonstram
risco fetal. Após a vacinação, recomenda se que a mulher não engravide até trinta dias 
após ter sido imunizada.",0.4
Encefalite japonesa: Não existem estudos que indiquem uso seguro dessa vacina durante o período gestacional.,Encefalite japonesa: existem estudos que indiquem uso seguro dessa vacina durante o período gestacional.,0.4
"Mulheres que viajarão para regiões relacionadas a alto risco de aquisição da doença podem ser vacinadas, embora deva ser discutido o risco ou benefício dessa imunização.",Viagens para regiões de alto risco e aquisição de doença não são justificativas para mulheres ser vacinar. ,0.4
"Meningocócica (MPSV4 polissacarídica): Estudos realizados com mulheres e neonatos de 
mães que receberam essa vacina não demonstraram efeitos adversos, por isso, ela pode ser 
usada na gravidez, em situações de risco.","Meningocócica (MPSV4 polissacarídica): Estudos realizados com mulheres e neonatos de 
mães que receberam essa vacina  demonstraram efeitos adversos, por isso, ela pode ser 
usada na gravidez, em situações de risco.",0.4
Raiva: A gravidez não é contraindicação para o uso da profilaxia para a raiva.,Raiva: A gravidez é contraindicação para o uso da profilaxia para a raiva.,0.4
"Não existem 
estudos que demonstrem efeitos nocivos sobre o organismo fetal, assim, essa vacina pode ser 
usada para profilaxia pré e pós exposição.","Existem estudos que demonstrem efeitos nocivos sobre o organismo fetal, assim, essa vacina pode ser 
usada para profilaxia pré e pós exposição.",0.4
Febre tifoide: Não existem dados sobre o uso da vacina anti tifoide em gestantes.,Febre tifoide: existem dados sobre o uso da vacina anti tifoide em gestantes.,0.4
"Febre amarela: A segurança dessa vacina na gravidez não está estabelecida, portanto, ela deve ser utilizada apenas quando a viagem para regiões em que há alto risco de contaminação for inevitável ou quando houver alto risco de exposição ao vírus.","Febre amarela: A segurança dessa vacina na gravidez  está estabelecida, deve ser utilizada apenas quando a viagem para regiões em que há alto risco de contaminação for inevitável ou quando houver alto risco de exposição ao vírus.",0.4
Estudos têm relatado que a infecção viral é baixa e não está associada a anormalidades congênitas.,Estudos têm relatado que a infecção viral é alta o está associada a anormalidades congênitas.,0.4
"Quando necessária, a vacina deve ser aplicada quinze dias antes da viagem, e deve ser realizada a sorologia para comprovar soroconversão, pois existem relatos de baixa resposta imune à vacina em gestantes, quando comparadas à resposta em adultos e crianças.","A vacina deve ser aplicada quinze dias antes da viagem, e deve ser realizada a sorologia para comprovar soroconversão,e não existem relatos de baixa resposta imune à vacina em gestantes, quando comparadas à resposta em adultos e crianças.",0.4
"Os recém nascidos de mulheres vacinadas durante a gestação devem ser acompanhados pelo pediatra e, quando da identificação de anormalidades, estas devem ser relatadas aos órgãos de vigilância epidemiológica.",Os recém nascidos de mulheres vacinadas durante a gestação  não precisam ser acompanhados pelo pediatra .,0.4
A mulher vacinada deve aguardar quatro semanas para iniciar nova gestação.,A mulher vacinada não deve aguardar quatro semanas para iniciar nova gestação.,0.4
"Herpes zoster: Não existem estudos suficientes que comprovem a segurança dessa vacina , por 
isso, s eu uso durante a gestação não é recomendado.","Herpes zoster: existem estudos suficientes que comprovem a segurança dessa vacina ,o uso durante a gestação é recomendado.",0.4
"Caso seja aplicada em mulheres em idade fértil, estas devem ser orientadas a evitar engravidar por quatro semanas após a imunização.","Caso seja aplicada em mulheres em idade fértil, estas  não precisam ser orientadas a evitar engravidar por quatro semanas após a imunização.",0.4
"Ainda que não existam estudos que comprovem sua associação com malformações congênitas, relata se infecção fetal pós vacinação materna, apesar de rara.Caso a gestante tenha sido exposta a risco elevado de contrair a doença, ela pode ser vacinada, já que as sequelas da infecção são mais importantes que o risco de comprometimento fetal.","Existem estudos que comprovem sua associação com malformações congênitas, relata se infecção fetal pós vacinação materna, apesar de rara.",0.4
"Vacinação no puerpério
Vacinas que utilizam vírus vivos ou inativados não interferem na segurança da amamentação.Sendo assim, nesse período, nenhuma vacina é contraindicada.","Vacinação no puerpério
As vacinas não utilizam vírus vivos, e interferem na segurança da amamentação.Sendo assim, nesse período, vacinas são indicadas.",0.4
"De acordo com o Comitê Internacional para Práticas de Imunizações (Advisory Committee on Immunization Practices – ACIP), quando da imunização para a varicela e com a passagem do vírus pelo leite materno, a possibilidade de o lactente ser infectado e as consequências dessa exposição ainda não estão devidamente comprovadas.","O Comitê Internacional para Práticas de Imunizações (Advisory Committee on Immunization Practices – ACIP),  da imunização para a varicela e sem a passagem do vírus no leite materno. ",0.4
As demais vacinas por vírus vivos não são secretadas no leite materno.,As demais vacinas por vírus vivos  são secretadas no leite materno.,0.4
"A vacina antirrubéola por vírus atenuado é secretada no leite, mas há apenas relatos de infecção assintomática.","A vacina antirrubéola por vírus atenuado é secretada no leite, mas  não há apenas relatos de infecção assintomática.",0.4
"Devido à produção aumentada de hormônios esteróides, que levam à vasodilatação e ao 
aumento da vascularização da mucosa nasal, surge o desconforto da congestão nasal, que é 
tratado geralmente com uso de soro fisiológico.","A vasodilatação e a diminuição da vascularização da mucosa nasal, surge o conforto da congestão nasal, que é 
tratado geralmente com uso de soro fisiológico.",0.4
"Desnutrição
A desnutrição crônica gera uma situação de estresse que libera catecolaminas, estimulando 
os receptores alfa presentes no miométrio, que aumentam a atividade uterina.","A nutrição crônica não gera uma situação de estresse que libera catecolaminas, estimulando os receptores alfa presentes no miométrio, que  diminui a atividade uterina.",0.4
"O aumento da incidência de 
prematuros em gestação de adolescentes parece estar relacionado mais com fatores externos, 
como gravidez indesejada, baixo nível socioeconômico, conflito familiar e falta de assistência 
pré-natal, do que propriamente com a idade.","A diminuição da incidência de prematuros em gestação de adolescentes parece estar relacionado mais com fatores externos, 
como gravidez indesejada, baixo nível socioeconômico, conflito familiar e falta de assistência 
pré-natal, do que propriamente com a idade.",0.4
"Hepatites A e B: três doses, no esquema 0 1 6 meses.","Hepatites A e B: uma  dose, em 6 meses.",0.4
"A Hepatites A, B ou A + B vacinação combinada contra as hepatites A e B é uma opção e pode substituir a 
vacinação isolada contra as hepatites A e B.
Com esquema de vacinação básico completo: reforço com dTpa (tríplice bac 
teriana acelular do tipo adulto) ou dT (dupla do tipo adulto) a cada dez anos.","A Hepatites A, B ou A + B vacinação combinada contra as hepatites A e B é uma opção e pode acrescentar a 
vacinação isolada contra as hepatites A e B.
Com esquema de vacinação básico completo: reforço com dTpa (tríplice bac 
teriana acelular do tipo adulto) ou dT (dupla do tipo adulto) a cada um  ano.",0.4
"Com esquema de vacinação básico incompleto (que tenha recebido menos de Tríplice bacteriana (DTPa) três doses do componente tetânico durante a vida): uma dose de dTpa seguida por uma ou duas doses de dT para completar o esquema de três doses. Reforço a cada dez anos com dT ou dTpa. Fazer dTpa no puerpério, se não vacinada durante a gestação, ou dT seis meses após a última dose recebida na gravidez.","Com esquema de vacinação básico completo (que tenha recebido menos de Tríplice bacteriana (DTPa) duas doses do componente tetânico durante a vida). Reforço a cada um ano com dT ou dTpa. Fazer dTpa no puerpério, se não vacinada durante a gestação, ou dT seis meses após a última dose recebida na gravidez.",0.4
Varicela (catapora) Duas doses com intervalo de um a três meses entre elas.,Varicela (catapora) Uma dose com intervalo de dois meses .,0.4
"Mulheres com idade acima de 35 anos estão 
mais sujeitas a doenças que podem levar ao parto prematuro eletivo.",Mulheres com idade abaixo de 35 anos estão mais sujeitas a doenças que podem levar ao parto prematuro eletivo.,0.4
"Meningocócica conjugada: Uma dose, mesmo para aquelas vacinadas na infância ou há mais de cinco anos.",Meningocócica conjugada:  Não precisa-se vacinar com esta vacina. ,0.4
"Na gravidez há expansão do volume sanguíneo, as alterações 
funcionais, respiratórias e endócrinas, condicionando manifestações clínicas que mimetizam 
doenças.","Não há expansão do volume sanguíneo, condicionando manifestações clínicas que mimetizam 
doenças.",0.4
"Estresse
Como já descrito, situações de estresse levam à maior liberação de catecolaminas, que 
promovem a contração uterina.",Estresse não levam a maior liberação de catecolaminas.,0.4
"No tocante ao produto conceptual, vale lembrar que seu desenvolvimento 
depende, em grande parte, de fatores genéticos, emocionais e alimentares, acrescidos de 
muitos outros, entre eles os ambientais, incluindo os hábitos de vida, que participam do 
desenvolvimento do feto e de seus anexos.","Noque se refere ao produto conceptual, o desenvolvimento não em relação co  fatores genéticos, emocionais e alimentares",0.4
"Nesse universo de situações adversas à evolução normal do binômio mãe feto, visando a 
interesses imediatos de aplicação prática, alguns fatores 
de risco com base em parâmetros clínicos importantes na evolução da gestação.","A evolução normal do binômio mãe feto,  não visa interesses imediatos de aplicação prática, alguns fatores  de risco com base em parâmetros clínicos importantes na evolução da gestação.",0.4
"Durante a assistência pré natal, muitos fatores implicados no risco gravídico devem ser 
lembrados e identificados mediante procedimentos de rastreamento e diagnóstico.","Durante a assistência pré natal, há poucos fatores implicados no risco gravídico devem ser 
lembrados e identificados mediante procedimentos de rastreamento e diagnóstico.",0.4
"Fumo
O tabagismo pode levar à ruptura prematura de membranas e ao sangramento vaginal, 
que estão associados à prematuridade.",O tabagismo  pode levar a uma maior consistência de membranas ,0.4
"O fumo eleva a liberação de catecolaminas, que 
promovem a contração uterina.",o fumo não é responsável pela contração uterina.,0.4
"Drogas
A associação entre o consumo de drogas ilícitas e o parto prematuro é bem estabelecido 
na literatura.",Não há na literatura associações de drogas com gestação.,0.4
"O importante é insistir em que a assistência pré natal deve 
considerar um leque de situações merecedoras de avaliação apropriada, de forma a permitir 
seu controle em tempo hábil e assegurar melhores condições maternas e fetais.",não é relevante insistir em que a assistência pré natal deve  considerar um leque de situações merecedoras de avaliação apropriada.,0.4
"Em síntese, pode se concluir que o risco gravídico deve ser abordado em relação aos dois 
setores do binômio mãe feto, de forma separada, cada qual a seu tempo e por parâmetros 
definidos, com o objetivo comum de instituir procedimentos de identificação de conduta 
que visam minimizar os índices de morbidade e mortalidade.","Não pode se concluir que o risco gravídico deve ser abordado em relação aos dois 
setores do binômio mãe feto.",0.4
"Na assistência pré natal, é 
fundamental selecionar os procedimentos de rastreamento e diagnóstico para compensar 
ou curar intercorrências clínicas e obstétricas, em paralelo às condições fetais de bem estar 
e maturidade, de maneira que, com maior propriedade, se possa decidir sobre a conduta a 
ser adotada.","Na assistência pré natal, não é fundamental selecionar os procedimentos de rastreamento e diagnóstico para compensar ou curar intercorrências clínicas e obstétricas.",0.4
"São 
modificações locais e gerais que, na realidade, correspondem a adaptações morfológicas e 
funcionais que serão responsáveis por sintomas e sinais característicos desse período da vida 
da mulher.","A adaptações morfológicas e funcionais não são responsáveis por sintomas e sinais característicos desse período da vida 
da mulher.",0.4
"Nos dias atuais, a gravidez é considerada situação de risco”, em decorrência de 
exibir em seu evolver normal evoluções previstas e que podem repercutir na morbidade e 
mortalidade materna e fetal.","A gravidez não é considerada situação de risco”, em decorrência de exibir em seu evolver normal evoluções previstas e que podem repercutir na morbidade e 
mortalidade materna e fetal.",0.4
"A cocaína está relacionada com um aumento de até três vezes no risco de 
prematuridade, quando comparado ao grupo controle.",O uso de cocaina não se relaciona com o aumento de risco de prematuriedade. ,0.4
"Fatores obstétricos
Infecção amniótica
A presença de corioamnionite está relacionada com o trabalho de parto prematuro.","Fatores obstétricos

A presença de corioamnionite não tem relação  com o trabalho de parto prematuro.",0.4
"Esses fatores deixam evidente a importância de a assistência pré natal ser criteriosamente 
antecedida de fundamentada assistência pré concepcional, que terá como objetivo corrigir 
de imediato os indevidos hábitos de vida, assim como a oportunidade de orientar eventuais 
doenças, objetivando a cura ou a compensação, minimizando efeitos adversos à evolução 
normal da gravidez.",Esses fatores deixam evidente a que a  assistência pré natal pode ser criteriosamente deixada para outro momento ,0.4
"Durante a gestação, pelos fatores referidos, algumas manifestações clínicas são previsíveis; o 
bom senso e as condições individuais deverão nortear as orientações específicas.","Durante a gestação, pelos fatores referidos, algumas manifestações clínicas são muito difíceis de prever.",0.4
"REPOUSO
Não existem dados suficientes para sustentar a orientação de repouso no leito para prevenir 
abortamento em mulheres com sangramento vaginal na primeira metade da gravidez, assim 
como não existem evidências de que o repouso no leito, domiciliar ou hospitalar, previna o 
parto pré termo.","REPOUSO
Os dados  são suficientes para sustentar a orientação de repouso no leito para prevenir 
abortamento em mulheres com sangramento vaginal na primeira metade da gravidez, assim 
como não existem evidências de que o repouso no leito, domiciliar ou hospitalar, previna o 
parto pré termo.",0.4
"Alterações hormonais
Estudos sugerem que a queda nos níveis de progesterona nas membranas fetais é um fator 
facilitador da sequência de eventos bioquímicos que desencadeiam o trabalho de parto.",As alterações hormonais é um  fator facilitador da sequência de eventos bioquímicos para o  trabalho de parto.,0.4
"Incompetência cervical
O esvaecimento associado à dilatação do colo uterino leva à exposição das membranas, 
facilitando sua rotura e, consequentemente, iniciando o trabalho de parto.","Incompetência cervical
O esvaecimento associado à dilatação do colo uterino leva à exposição das membranas, 
dificultando a sua rotura e atrasando o trabalho do parto.",0.4
"TRABALHO
Pacientes com história prévia de dois ou mais abortamentos não devem permanecer muitas 
horas de pé ou caminhando, seja no trabalho, seja realizando atividades domésticas.",não há diferença no trabalho para pacientes com ou sem aboratamento anteriores . ,0.4
"Aquelas 
que trabalham mais de sete horas de pé apresentam probabilidade maior de abortamento 
espontâneo.","Aquelas 
que trabalham menos de sete horas de pé apresentam probabilidade menor de abortamento 
espontâneo.",0.4
"Para as gestantes sem história prévia de abortamento, não foi encontrado risco 
associado à atividade física durante a jornada de trabalho.",Risco associando a abortamento é apresentado para quem tem histórico.,0.4
"No entanto, a depender do tipo 
de trabalho, devem ser dadas orientações pontuais.","A  depender do tipo de trabalho, orientações pontuais devem ser evitadas.",0.4
"EXERCÍCIOS FÍSICOS
A prática de exercícios aeróbicos regulares durante a gravidez parece melhorar ou manter a 
capacidade física e a boa imagem corporal da gestante.","EXERCÍCIOS FÍSICOS
exercícios aeróbicos regulares durante a gravidez parece piorar a 
capacidade física e a boa imagem corporal da gestante.",0.4
"Durante a gravidez, grande parte das atividades físicas é segura.","Durante a gravidez, grande parte das atividades físicas é extremamente perigosa",0.4
"Os exercícios mais 
aconselhados são caminhada, natação, hidroginástica, ioga e alongamento.","Os exercícios  não
aconselhados são caminhada, natação, hidroginástica, ioga e alongamento.",0.4
"Devem ser evitados exercícios que representem algum tipo de risco, como a musculação por 
flexão de coluna e por impacto.","Fazer exercícios que representem algum tipo de risco, como a musculação por 
flexão de coluna e por impacto.",0.4
"A OMS recomenda a prática de exercícios moderados diariamente, por 30 minutos.",A OMS recomenda a prática de exercícios moderados semanalmente.,0.4
"HIPERTERMIA
A hipertermia (temperatura axilar >38,0°C) pode ser responsável por teratogênese e defeitos 
do tubo neural quando ocorre no primeiro trimestre gestacional.","HIPERTERMIA
A hipertermia não tem relaçao com teratogênese e defeitos 
do tubo neural quando ocorre no primeiro trimestre gestacional.",0.4
"Dessa forma, a exposição ao 
calor na forma de banhos quentes de imersão ou sauna, no primeiro trimestre da gravidez, 
associa se a risco aumentado de defeitos do tubo neural.","A exposição ao  calor na forma de banhos frios de imersão 
associa se a risco pequeno de defeitos do tubo neural.",0.4
"O banho quente de hidromassagem se associa a risco duas vezes maior de abortamento antes 
de 20 semanas de gestação.","O banho quente de hidromassagem se associa a risco quatro vezes maior de abortamento antes 
de 20 semanas de gestação.",0.4
"Não há risco decorrente de exposição solar no que se refere à hipertermia, desde que em 
períodos máximos de 20 minutos diários, evitando a exposição solar a pino, ou seja, entre 
10 e 16 horas.","Desde que em períodos máximos de 10 minutos diários, evitando a exposição solar a pino, ou seja, entre 
1 e 4 horas.",0.4
"VIAGENS 
As viagens aéreas, geralmente, são seguras para a grávida até quatro semanas antes da data 
provável do parto.","VIAGENS 
As viagens aéreas, geralmente, são inseguras para a gestantes até quatro semanas antes da data 
provável do parto.",0.4
"No entanto, devido ao risco de eventos tromboembólicos decorrentes 
de imobilização forçada, recomenda se o uso de meias elásticas, deambulação precoce, e 
extensão e flexão das pernas.","Devido ao risco de eventos tromboembólicos decorrentes 
de imobilização forçada, não-recomenda se o uso de meias elásticas e deambulação precoce,",0.4
"Nos casos de viagens terrestres, recomenda se paradas a cada duas horas para exercitar os 
membros inferiores, promover o esvaziamento da bexiga e o alongamento da região lombar.","Nos casos de viagens terrestres, recomenda se paradas a cada duas horas para exercitar os 
membros superiores, promover o esvaziamento da bexiga e o alongamento da região lombar.",0.4
"ATIVIDADE SEXUAL
Na atividade sexual, de modo geral, o contato com o colo do útero pode estimular, via reflexa, 
a contratilidade miometrial.","ATIVIDADE SEXUAL
Na atividade sexual, de modo geral, o contato com o colo do útero pode prejudicar , via reflexa, 
a contratilidade miometrial.",0.4
"Visando minimizar riscos de abortamento e parto prematuro, 
sugere se evitar penetrações profundas.","Visando aumentar os  riscos de abortamento e parto prematuro, 
sugere se evitar penetrações profundas.",0.4
"Dessa forma, a prática de atividade sexual pode ser interrompida em casos de ameaça de aborto, 
sangramento vaginal, ameaça de parto prematuro, placenta prévia ou insuficiência cervical.","A prática de atividade sexual pode ser continuada mesmo em casos de ameaça de aborto, 
sangramento vaginal, ameaça de parto prematuro, placenta prévia ou insuficiência cervical.",0.4
"INGESTÃO DE ÁLCOOL
O álcool etílico é um potente agente teratogênico, pois atravessa a barreira placentária e é 
lentamente metabolizado pelo feto, devido à deficiência da enzima álcool desidrogenase.","INGESTÃO DE ÁLCOOL
O álcool etílico é não é um  agente teratogênico, pois atravessa a barreira placentária e é 
lentamente metabolizado pelo feto, devido à deficiência da enzima álcool desidrogenase.",0.4
"Sangramento vaginal
Diversos autores relataram a associação de sangramento vaginal no segundo e no terceiro trimestres com o trabalho de parto prematuro.","Sangramento vaginal
O sangramento vaginal no segundo e no terceiro trimestres com o trabalho de parto prematuro não estão associados.",0.4
"Na prática, bebidas do grupo efervescente tem baixa 
concentração alcoólica, enquanto os destilados têm alto teor alcoólico.","Na prática, bebidas do grupo efervescente tem baixa 
concentração alcoólica, assim como destilados.",0.4
"Por isso, deve se 
orientar a vida social de modo a evitar o consumo exagerado e continuado de álcool.",Deve ser orientar o consumo continuado do alcool,0.4
"A síndrome alcoólica fetal caracteriza se por: anomalia cardíaca congênita, defeitos articulares, irritabilidade persistente nos primeiros anos de vida, seguida de retardo mental e neuromotor, hiperatividade ou déficit de atenção, desordens de aprendizado, prejuízo sensorial, paralisia cerebral e epilepsia.","A Anomalia cardíaca congênita, defeitos articulares, irritabilidade persistente nos primeiros anos de vida, seguida de retardo mental e neuromotor, hiperatividade ou déficit de atenção, desordens de aprendizado, prejuízo sensorial, paralisia cerebral e epilepsia não se carcaterizam como síndome alcoolica fetal.",0.4
"Os recém nascidos prematuros de gestantes que ingerem sete ou mais doses de bebida 
alcoólica por semana, ou três ou mais doses na mesma ocasião, têm maior risco de apresentar 
as formas mais comuns de lesão cerebral, como a hemorragia cerebral e a destruição da 
substância branca.","Os recém nascidos prematuros de gestantes que ingerem sete ou mais doses de bebida 
alcoólica por semana, ou três ou mais doses na mesma ocasião, têm maior risco de apresentar 
as formas mais comuns de lesão cerebral, como a hemorragia cerebral e a destruição da 
substância branca.",0.4
"USO DE DROGAS ILÍCITAS
Todas as drogas ilícitas são contraindicadas durante a gravidez, devido ao risco fetal em 
decorrência da permeabilidade placentária a essas substâncias.","USO DE DROGAS ILÍCITAS
As drogas ilícitas não possuem contraindicações em nehum lugar da literatura",0.4
"Durante a gestação, particularmente a cocaína aumenta de modo significativo o risco de 
descolamento prematuro da placenta, o crescimento fetal restrito e a prematuridade.","Particularmente a cocaína diminui de  modo significativo o risco de 
descolamento prematuro da placenta, o crescimento fetal restrito e a prematuridade.",0.4
"TABAGISMO
A nicotina é um potente vasoconstritor, por isso, o hábito de fumar leva à diminuição da 
passagem de oxigênio e nutrientes para o feto, levando à restrição do crescimento fetal.","TABAGISMO
O hábito de fumar lpode aumentar a  passagem de oxigênio e nutrientes para o feto, levando à restrição do crescimento fetal.",0.4
Infere se disso a indicação de restringir o consumo de tabaco durante a gravidez.,Infere se disso a continuação do tabaco durante a gravidez.,0.4
"VESTUÁRIO
Recomenda se que a vestimenta seja confortável para a grávida. Além disso, devido à ação da progesterona, que leva ao relaxamento muscular e à vasodilatação periférica, recomenda se a contenção vascular mediante o uso de meias elásticas, cintas abdominais de sustentação e sutiãs para sustentação mamária, que devem ser utilizados durante toda a gestação.","VESTUÁRIO
O tipo de vestimento pouco importa para a gestante. Além disso, devido à ação da progesterona,  o uso de contenção vascular mediante o uso de meias elásticas, cintas abdominais de sustentação e sutiãs para sustentação mamária, não  devem ser utilizados durante toda a gestação .",0.4
"COSMÉTICOS
A utilização de cremes, principalmente para a prevenção de estrias, é prática comum nas 
gestantes durante o pré natal.As formulações com base no óleo de amêndoas são as mais 
utilizadas.","COSMÉTICOS
A utilização de cremes não auxilia a prevenção de estrias.",0.4
"Na verdade, a pele, pela ação da progesterona, sofre um ressecamento e, com o crescimento 
do útero e das mamas, ocorre o estiramento da tegumento, que, se não for bem hidratado, 
favorece o surgimento de estrias.",A progesterona não possuí uma relação direta com estrtias.,0.4
"Assim, a prevenção deve ser feita com hidratação frequente 
da pele com qualquer produto, independentemente de sua formulação, desde que não seja 
contraindicado na gravidez.",A prevenção de problemas na pele com hidratação não é indicada  pois pode levar problemas para  gravidez.,0.4
"O uso de tinturas e a escova progressiva são contraindicados durante a gravidez, pela 
presença de amônia e benzeno, que podem alterar alguns setores do organismo materno, 
como a tireoide e o SNC, se absorvidos pelo couro cabeludo.",O uso de tinturas e a escova progressiva são indicados durante a gravidez. ,0.4
"Mechas, luzes e o uso de hena 
estão liberadas pelos obstetras após a primeira metade da gestação.","Mechas, luzes e o uso de hena não estão liberadas pelos obstetras após a primeira metade da gestação.",0.4
"QUEIXAS MAIS FREQUENTES
NÁUSEAS E VÔMITOS
A náusea e os vômitos são o principal sintoma que acometem as gestantes no início da 
gravidez.",Nauseas e vomitos são sintomas que acomentem as gestantes mias ao final da gravidez,0.4
"Cerca de 1 a 3% desses sintomas podem evoluir para o quadro mais grave, que é 
a hiperemese gravídica.",A hiperemese gravídica é um quadro leve possível na gravidez,0.4
"De etiologia desconhecida, parece ter relação com a elevação da gonadotrofina coriônica, 
que tem seu ápice por volta de 12 semanas e que vai diminuindo após esse período.",Não tem relação com gonadotrofina,0.4
"Esses sintomas tendem a melhorar após o primeiro trimestre, mas em 20% das mulheres podem persistir até o final da gestação.","Esses sintomas tendem a piorar após o primeiro trimestre, mas em 20% das mulheres podem persistir até o final da gestação.",0.4
"A orientação de evitar o jejum prolongado com dieta fracionada (de cinco a seis refeições por 
dia) é uma prática válida e que, em alguns casos, tem sua efetividade.","A orientação de aumentar o jejum prolongado com dieta fracionada (de cinco a seis refeições por 
dia) é uma prática válida e que, em alguns casos, tem sua efetividade.",0.4
"A utilização de antieméticos (anti histamínicos, doxilamina com piridoxina, vitamina B6 e 
gengibre) costumam ser seguros, reduzindo a frequência das náuseas no início da gravidez.","Quanto ao mecanismo de ação para prevenção dessas anomalias, o ácido fólico 
participa da redução da concentração sérica da homocisteína (metilação) e da proteção das 
quebras (microdeleções) do DNA no processo mitótico.",0.4
"Dentre os tratamentos mais recentes, a piridoxina (vitamina B6) parece ser a mais efetiva 
na redução da intensidade da náusea (10 a 25 mg, três vezes ao dia).","Dentre os tratamentos mais recentes, a piridoxina (vitamina B6) parece ser menos efetiva
na redução da intensidade da náusea (10 a 25 mg, três vezes ao dia).",0.4
"A administração de 
gengibre em cápsulas (250 mg, quatro vezes ao dia) também foi eficiente para reduzir 
náuseas e vômitos.","Porém, há um grupo de mulheres portadoras ou com antecedentes de filhos com 
defeitos de tubo neural, ou que fazem uso de medicamentos que reduzem os níveis de ácido 
fólico, ou ainda aquelas que se submeteram a cirurgias bariátricas, que se enquadram em 
grupo de alto risco e necessitam receber doses maiores (4 mg/dia) por período superior a 90 
dias prévios à concepção.",0.4
"A acupuntura mostra se efetiva para náuseas persistentes, sem riscos associados a seu uso.","A acupuntura mostra se efetiva para náuseas persistentes,  mas possui riscos associado ao seu uso.",0.4
"SIALORREIA OU PTIALISMO
Algumas gestantes referem aumento da salivação no decorrer do pré natal.","SIALORREIA OU PTIALISMO
Algumas gestantes referem a diminuição  da salivação no decorrer do pré natal.",0.4
"Isso pode 
estar associado à ingesta de amido, ao estímulo do ramo trigêmeo e à hipertonia vagal.",Isso deve estar associado à ingesta de amido e à hipertonia vagal.,0.4
"Geralmente, existe um fundo psicológico associado a esse sintoma, por isso, nesses casos, o 
tratamento psicológico deve ser instituído.","Existe um fundo psicológico associado a esse sintoma, e por isso, nesses casos, o 
tratamento psicológico deve ser extinto.",0.4
"PIROSE
Sintoma causado pelo refluxo gastroesofágico, comum principalmente no final da gravidez, 
devido à compressão do estômago pelo útero gravídico.","PIROSE
O refluxo gastroesofágico, comum principalmente no final da gravidez, não se deve à compressão do estômago pelo útero gravídico.",0.4
"Orientações sobre evitar o decúbito horizontal logo após as refeições, assim como fracionar 
a dieta, evitando a ingestão de alimentos como café, chá, chocolate e frituras, normalmente 
são suficientes.","Um contingente significativo dos pacientes submetidos à cirurgia bariátrica é representado por mulheres, muitas delas em idade reprodutiva e com pretensão de engravidar.",0.4
"Nos casos mais graves, a utilização de hidróxido de alumínio ou de magnésio, isolados ou 
combinados, é indicada.","Nos casos mais leves, a utilização de hidróxido de alumínio ou de magnésio, isolados ou 
combinados, é indicada.",0.4
"SENSAÇÃO DE PLENITUDE
Também é frequente no final da gestação pela compressão do estômago pelo útero gravídico.","SENSAÇÃO DE PLENITUDE
É raro no final da gestação a compressão do estômago pelo útero gravídico.",0.4
"Orienta se dieta fracionada com menor volume de alimento em alguns casos, sugerindo a 
ingestão de substâncias pastosas.","Orienta-se dieta com maior volume de alimento em alguns casos, sugerindo a 
ingestão de substâncias pastosas.",0.4
"CONSTIPAÇÃO
Apresenta se como queixa comum da gestante durante o pré natal e deve se à lentificação 
da trânsito intestinal, própria desse período.","CONSTIPAÇÃO
Apresenta se como queixa incomum  da gestante durante o posnatal e deve se à lentificação 
da trânsito intestinal, própria desse período.",0.4
"O tratamento consiste desde o aumento da ingestão de líquidos até o uso de laxativos, nos 
casos mais graves.","O tratamento consiste desde a diminuição da ingestão de líquidos até o uso de laxativos, nos 
casos mais graves.",0.4
"A suplementação dietética com fibras vegetais ajuda a reduzir a constipação durante a 
gravidez.","A suplementação dietética com fibras vegetais ajuda a aumentar a constipação durante a 
gravidez.",0.4
"Essa suplementação aumenta a frequência de evacuação em 67% das gestantes 
que a utilizam versus 23% das que não a adotam.",A suplementação diminuição da frequência de evacuação sendo contraindicada. ,0.4
"Além disso, faz a consistência das fezes 
ficar mais amolecida.",As fezes ficam mais endurecidas.,0.4
